customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date,churn_next_60d,split,order_count,total_spend,avg_order_value,ticket_count,order_count_bin,return_rate,return_rate_bin,ticket_count_bin,session_count,session_bin,campaigns_received
CUST01460,2024-06-06,Tier 1,35-44,Referral,,Wellness,Oily,No,2025-09-30,1,train,4,2187.99,546.9975,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01461,2024-07-09,Tier 3,35-44,Google Search,Silver,Fragrance,,No,2025-09-30,0,validation,4,3000.34,750.085,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01462,2024-12-05,Tier 2,35-44,Instagram,,Skin Care,Normal,Yes,2025-09-30,0,test,3,1037.9,345.9666666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01463,2024-07-05,Tier 1,45+,Marketplace,,Hair Care,Normal,Yes,2025-09-30,1,test,2,987.71,493.855,1.0,2,0.5,26-50%,1,1,1-2,1
CUST01464,2025-06-29,Tier 3,35-44,Organic,Gold,Skin Care,Dry,Yes,2025-09-30,0,train,4,4338.4,1084.6,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01465,2025-02-18,Tier 1,18-24,Marketplace,,Baby Care,Sensitive,No,2025-09-30,0,train,3,963.97,321.3233333333333,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01466,2025-02-02,Tier 2,18-24,Google Search,Silver,Fragrance,Dry,Yes,2025-09-30,1,train,4,2864.6,716.15,2.0,3-5,0.25,11-25%,2,1,1-2,1
CUST01467,2025-05-31,Tier 2,18-24,Google Search,,Baby Care,Normal,Yes,2025-09-30,1,test,2,649.13,324.565,0.0,2,0.0,0%,0,1,1-2,1
CUST01468,2024-11-24,Tier 2,35-44,Google Search,,Skin Care,Sensitive,Yes,2025-09-30,1,train,1,1034.31,1034.31,0.0,1,0.0,0%,0,1,1-2,1
CUST01469,2025-08-13,Tier 3,18-24,Influencer,Silver,Skin Care,Dry,Yes,2025-09-30,0,validation,4,2948.27,737.0675,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01470,2024-02-08,Tier 1,18-24,Google Search,,Skin Care,Oily,Yes,2025-09-30,1,train,4,2987.34,746.835,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01471,2025-01-09,Tier 1,25-34,Google Search,Silver,Wellness,Oily,Yes,2025-09-30,1,train,6,3471.86,578.6433333333333,3.0,6-10,0.0,0%,3-4,1,1-2,1
CUST01472,2024-09-29,Tier 1,45+,Organic,Silver,Skin Care,Oily,Yes,2025-09-30,0,train,9,5477.46,608.6066666666667,2.0,6-10,0.0,0%,2,1,1-2,1
CUST01473,2024-05-04,Tier 2,35-44,Referral,Silver,Fragrance,Combination,Yes,2025-09-30,0,validation,7,4402.66,628.9514285714286,0.0,6-10,0.0,0%,0,1,1-2,1
CUST01474,2025-07-25,Tier 1,35-44,Instagram,,Hair Care,Combination,Yes,2025-09-30,1,train,2,959.29,479.645,2.0,2,0.5,26-50%,2,1,1-2,1
CUST01475,2025-03-01,Tier 2,35-44,Referral,,Skin Care,Combination,Yes,2025-09-30,1,test,1,650.36,650.36,1.0,1,0.0,0%,1,1,1-2,1
CUST01476,2024-10-13,Tier 1,25-34,Marketplace,Platinum,Makeup,Sensitive,No,2025-09-30,1,train,3,1923.93,641.3100000000001,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01477,2024-11-07,Tier 3,45+,Influencer,Silver,Hair Care,Sensitive,Yes,2025-09-30,0,test,7,4199.58,599.9399999999999,2.0,6-10,0.0,0%,2,1,1-2,1
CUST01478,2024-06-08,Tier 1,35-44,Instagram,Silver,Skin Care,Dry,Yes,2025-09-30,1,train,5,5291.51,1058.3020000000001,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01479,2024-11-29,Tier 1,35-44,Instagram,,Skin Care,Dry,Yes,2025-09-30,0,train,6,4142.6,690.4333333333334,0.0,6-10,0.0,0%,0,1,1-2,1
CUST01480,2024-10-17,Tier 3,25-34,Referral,,Baby Care,,Yes,2025-09-30,1,train,1,682.11,682.11,0.0,1,0.0,0%,0,1,1-2,1
CUST01481,2024-08-15,Tier 3,25-34,Organic,Silver,Skin Care,Combination,Yes,2025-09-30,1,train,4,3016.96,754.24,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01482,2024-06-20,Tier 1,45+,Influencer,,Skin Care,Dry,Yes,2025-09-30,1,train,5,5965.95,1193.19,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01483,2024-03-05,Tier 2,18-24,Organic,Silver,Baby Care,Normal,Yes,2025-09-30,0,train,9,4372.67,485.8522222222222,2.0,6-10,0.2222222222222222,11-25%,2,1,1-2,1
CUST01484,2024-09-07,Tier 2,25-34,Instagram,,Hair Care,Normal,Yes,2025-09-30,1,train,3,1606.77,535.59,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01485,2025-04-11,Tier 1,18-24,Google Search,,Skin Care,Sensitive,Yes,2025-09-30,1,train,3,2973.96,991.32,1.0,3-5,0.3333333333333333,26-50%,1,1,1-2,1
CUST01486,2025-08-07,Tier 1,45+,Marketplace,,Makeup,,No,2025-09-30,1,train,1,770.52,770.52,0.0,1,0.0,0%,0,1,1-2,1
CUST01487,2024-04-14,Tier 2,25-34,Instagram,,Skin Care,Combination,Yes,2025-09-30,1,train,5,2548.9700000000003,509.79400000000004,2.0,3-5,0.2,11-25%,2,1,1-2,1
CUST01488,2024-08-10,Tier 2,45+,Influencer,Gold,Wellness,Sensitive,Yes,2025-09-30,1,train,6,2851.24,475.20666666666665,2.0,6-10,0.16666666666666666,11-25%,2,1,1-2,1
CUST01489,2024-08-07,Tier 3,35-44,Influencer,Silver,Makeup,,No,2025-09-30,0,validation,6,6069.19,1011.5316666666666,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01490,2024-05-27,Tier 1,25-34,Marketplace,Silver,Skin Care,Normal,No,2025-09-30,1,train,7,5285.2,755.0285714285714,2.0,6-10,0.14285714285714285,11-25%,2,1,1-2,1
CUST01491,2024-09-30,Tier 2,25-34,Marketplace,Silver,Fragrance,Dry,Yes,2025-09-30,0,train,5,5704.9,1140.98,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01492,2024-12-06,Tier 1,25-34,Organic,Silver,Baby Care,,Yes,2025-09-30,0,train,5,5850.42,1170.084,3.0,3-5,0.6,>50%,3-4,1,1-2,1
CUST01493,2025-08-19,Tier 1,25-34,Instagram,,Skin Care,Dry,Yes,2025-09-30,0,train,3,2016.38,672.1266666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01494,2024-04-25,Tier 2,18-24,Organic,,Wellness,Normal,Yes,2025-09-30,1,train,4,1888.54,472.135,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01495,2024-04-10,Tier 1,18-24,Marketplace,Silver,Skin Care,Dry,Yes,2025-09-30,0,train,7,4320.469999999999,617.2099999999999,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01496,2025-09-13,Tier 2,35-44,Referral,,Fragrance,Combination,Yes,2025-09-30,0,train,2,1574.18,787.09,0.0,2,0.0,0%,0,1,1-2,1
CUST01497,2025-01-16,Tier 1,35-44,Instagram,,Wellness,Oily,Yes,2025-09-30,0,train,6,3879.41,646.5683333333333,1.0,6-10,0.3333333333333333,26-50%,1,1,1-2,1
CUST01498,2024-03-24,Tier 3,35-44,Referral,,Skin Care,Dry,No,2025-09-30,0,train,8,5154.349999999999,644.2937499999999,1.0,6-10,0.125,11-25%,1,1,1-2,1
CUST01499,2024-04-05,Tier 1,18-24,Referral,Silver,Makeup,Normal,No,2025-09-30,1,validation,5,4317.6,863.5200000000001,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01500,2024-10-10,Tier 2,25-34,Instagram,Silver,Skin Care,Oily,Yes,2025-09-30,0,validation,6,4081.71,680.285,0.0,6-10,0.0,0%,0,1,1-2,1
CUST01501,2025-05-26,Tier 3,18-24,Instagram,,Skin Care,Dry,Yes,2025-09-30,1,test,2,646.4300000000001,323.21500000000003,2.0,2,0.0,0%,2,1,1-2,1
CUST01502,2025-04-16,Tier 2,25-34,Instagram,,Makeup,,Yes,2025-09-30,0,test,3,1698.54,566.18,1.0,3-5,0.3333333333333333,26-50%,1,1,1-2,1
CUST01503,2024-07-04,Tier 2,18-24,Instagram,,Hair Care,,No,2025-09-30,1,train,4,2509.01,627.2525,1.0,3-5,0.25,11-25%,1,1,1-2,1
CUST01504,2024-08-07,Tier 2,18-24,Referral,,Baby Care,,Yes,2025-09-30,1,train,3,1436.96,478.9866666666667,2.0,3-5,0.3333333333333333,26-50%,2,1,1-2,1
CUST01505,2025-06-17,Tier 2,18-24,Google Search,,Skin Care,Normal,Yes,2025-09-30,0,test,2,1100.77,550.385,0.0,2,0.0,0%,0,1,1-2,1
CUST01506,2024-01-09,Tier 1,25-34,Instagram,Silver,Hair Care,Oily,No,2025-09-30,1,train,4,2676.48,669.12,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01507,2024-12-24,Tier 3,35-44,Instagram,Silver,Baby Care,Dry,Yes,2025-09-30,1,train,5,4142.6,828.5200000000001,2.0,3-5,0.2,11-25%,2,1,1-2,1
CUST01508,2025-08-20,Tier 1,25-34,Instagram,Platinum,Skin Care,Sensitive,Yes,2025-09-30,0,train,2,1347.03,673.515,0.0,2,0.0,0%,0,1,1-2,1
CUST01509,2025-01-31,Tier 3,25-34,Instagram,,Wellness,,No,2025-09-30,0,validation,5,2921.37,584.274,2.0,3-5,0.2,11-25%,2,1,1-2,1
CUST01510,2025-03-08,Tier 2,18-24,Referral,,Skin Care,Dry,Yes,2025-09-30,1,test,2,1667.1,833.55,0.0,2,0.0,0%,0,1,1-2,1
CUST01511,2025-03-17,Tier 2,25-34,Google Search,,Fragrance,Normal,Yes,2025-09-30,0,train,5,4446.95,889.39,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01512,2024-06-11,Tier 2,35-44,Marketplace,,Makeup,Sensitive,Yes,2025-09-30,0,test,9,7963.07,884.7855555555556,2.0,6-10,0.0,0%,2,1,1-2,1
CUST01513,2025-02-19,Tier 2,45+,Organic,,Hair Care,Sensitive,Yes,2025-09-30,1,train,1,1062.28,1062.28,0.0,1,0.0,0%,0,1,1-2,1
CUST01514,2024-12-22,Tier 2,25-34,Instagram,,Hair Care,Oily,Yes,2025-09-30,0,validation,4,1891.2,472.8,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01515,2024-02-15,Tier 2,25-34,Organic,,Skin Care,Oily,No,2025-09-30,0,train,7,5880.29,840.0414285714286,0.0,6-10,0.0,0%,0,1,1-2,1
CUST01516,2025-04-05,Tier 2,25-34,Instagram,,Hair Care,Normal,Yes,2025-09-30,1,train,1,421.68,421.68,1.0,1,0.0,0%,1,1,1-2,1
CUST01517,2024-04-19,Tier 1,18-24,Marketplace,Platinum,Makeup,Combination,Yes,2025-09-30,1,train,4,1921.46,480.365,2.0,3-5,0.25,11-25%,2,1,1-2,1
CUST01518,2024-02-25,Tier 1,25-34,Instagram,,Fragrance,Sensitive,No,2025-09-30,1,train,1,569.86,569.86,0.0,1,0.0,0%,0,1,1-2,1
CUST01519,2025-02-14,Tier 2,18-24,Instagram,,Skin Care,Normal,No,2025-09-30,0,validation,6,5143.28,857.2133333333333,0.0,6-10,0.0,0%,0,1,1-2,1
CUST01520,2025-09-02,Tier 1,25-34,Instagram,,Skin Care,,No,2025-09-30,0,train,2,921.8499999999999,460.92499999999995,0.0,2,0.0,0%,0,1,1-2,1
CUST01521,2025-03-26,Tier 3,45+,Organic,,Skin Care,Sensitive,Yes,2025-09-30,0,train,3,1626.35,542.1166666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01522,2025-05-01,Tier 1,18-24,Google Search,,Skin Care,Sensitive,Yes,2025-09-30,1,train,1,882.29,882.29,0.0,1,0.0,0%,0,1,1-2,1
CUST01523,2025-04-02,Tier 2,25-34,Instagram,,Skin Care,,Yes,2025-09-30,0,train,6,4534.55,755.7583333333333,1.0,6-10,0.16666666666666666,11-25%,1,1,1-2,1
CUST01524,2025-07-30,Tier 3,35-44,Marketplace,,Skin Care,Dry,Yes,2025-09-30,0,train,2,2947.84,1473.92,1.0,2,0.0,0%,1,1,1-2,1
CUST01525,2024-09-18,Tier 2,25-34,Organic,,Fragrance,Combination,No,2025-09-30,0,train,5,2503.9199999999996,500.78399999999993,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01526,2024-08-17,Tier 1,25-34,Marketplace,Silver,Fragrance,Combination,Yes,2025-09-30,0,test,5,4209.43,841.8860000000001,2.0,3-5,0.2,11-25%,2,1,1-2,1
CUST01527,2024-04-11,Tier 2,18-24,Influencer,,Baby Care,Dry,Yes,2025-09-30,1,train,3,2802.84,934.2800000000001,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01528,2025-06-11,Tier 2,35-44,Marketplace,Gold,Wellness,Combination,No,2025-09-30,1,train,1,424.84,424.84,1.0,1,0.0,0%,1,1,1-2,1
CUST01529,2025-03-17,Tier 3,35-44,Instagram,,Skin Care,Combination,No,2025-09-30,1,train,1,1455.91,1455.91,0.0,1,0.0,0%,0,1,1-2,1
CUST01530,2024-02-26,Tier 2,35-44,Marketplace,Silver,Makeup,Sensitive,Yes,2025-09-30,1,train,5,4146.860000000001,829.3720000000001,2.0,3-5,0.2,11-25%,2,1,1-2,1
CUST01531,2024-03-26,Tier 2,25-34,Marketplace,,Baby Care,Normal,Yes,2025-09-30,1,test,2,1077.94,538.97,2.0,2,0.5,26-50%,2,1,1-2,1
CUST01532,2024-01-23,Tier 2,35-44,Marketplace,Platinum,Wellness,Normal,Yes,2025-09-30,1,train,6,2788.44,464.74,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01533,2025-02-12,Tier 1,35-44,Instagram,Silver,Hair Care,Sensitive,Yes,2025-09-30,1,train,1,697.43,697.43,0.0,1,0.0,0%,0,1,1-2,1
CUST01534,2025-06-03,Tier 3,25-34,Referral,,Skin Care,Normal,Yes,2025-09-30,0,validation,4,2557.49,639.3725,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01535,2024-07-03,Tier 1,35-44,Instagram,Silver,Skin Care,,Yes,2025-09-30,0,train,9,3967.66,440.8511111111111,2.0,6-10,0.2222222222222222,11-25%,2,1,1-2,1
CUST01536,2025-08-27,Tier 1,25-34,Marketplace,,Hair Care,Combination,No,2025-09-30,0,train,2,1335.29,667.645,1.0,2,0.0,0%,1,1,1-2,1
CUST01537,2025-05-03,Tier 1,35-44,Instagram,,Makeup,Sensitive,No,2025-09-30,1,test,1,355.81,355.81,0.0,1,0.0,0%,0,1,1-2,1
CUST01538,2025-03-13,Tier 3,18-24,Marketplace,,Skin Care,,Yes,2025-09-30,0,train,2,811.26,405.63,0.0,2,0.0,0%,0,1,1-2,1
CUST01539,2025-04-16,Tier 3,25-34,Marketplace,Silver,Skin Care,,Yes,2025-09-30,1,train,1,643.65,643.65,1.0,1,0.0,0%,1,1,1-2,1
CUST01540,2025-01-20,Tier 1,25-34,Google Search,Silver,Skin Care,Combination,Yes,2025-09-30,1,train,3,2546.85,848.9499999999999,1.0,3-5,0.3333333333333333,26-50%,1,1,1-2,1
CUST01541,2024-12-12,Tier 1,18-24,Influencer,,Makeup,,Yes,2025-09-30,0,train,2,962.55,481.275,0.0,2,0.0,0%,0,1,1-2,1
CUST01542,2025-08-10,Tier 2,45+,Google Search,,Makeup,Dry,Yes,2025-09-30,0,train,4,2775.17,693.7925,0.0,3-5,0.25,11-25%,0,1,1-2,1
CUST01543,2025-05-06,Tier 3,18-24,Referral,Silver,Skin Care,Oily,Yes,2025-09-30,1,train,1,1270.64,1270.64,0.0,1,0.0,0%,0,1,1-2,1
CUST01544,2024-04-25,Tier 2,25-34,Marketplace,,Makeup,Normal,Yes,2025-09-30,0,train,11,6887.0,626.0909090909091,4.0,11+,0.2727272727272727,26-50%,3-4,1,1-2,1
CUST01545,2025-02-21,Tier 1,18-24,Marketplace,Gold,Hair Care,Dry,Yes,2025-09-30,1,train,2,1091.81,545.905,0.0,2,0.0,0%,0,1,1-2,1
CUST01546,2024-12-06,Tier 2,35-44,Influencer,,Wellness,Sensitive,Yes,2025-09-30,0,test,6,2958.95,493.1583333333333,2.0,6-10,0.0,0%,2,1,1-2,1
CUST01547,2024-02-02,Tier 2,35-44,Google Search,Silver,Hair Care,Oily,Yes,2025-09-30,1,test,9,7802.05,866.8944444444445,3.0,6-10,0.1111111111111111,11-25%,3-4,1,1-2,1
CUST01548,2024-03-07,Tier 1,35-44,Google Search,,Makeup,,Yes,2025-09-30,0,train,7,3574.6,510.65714285714284,1.0,6-10,0.14285714285714285,11-25%,1,1,1-2,1
CUST01549,2025-02-14,Tier 2,25-34,Instagram,,Skin Care,Normal,No,2025-09-30,1,train,3,3126.75,1042.25,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01550,2024-07-08,Tier 2,45+,Influencer,,Baby Care,Normal,Yes,2025-09-30,1,train,4,1841.6,460.4,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01551,2025-07-16,Tier 3,25-34,Google Search,,Fragrance,Oily,Yes,2025-09-30,0,train,2,1853.7799999999997,926.8899999999999,0.0,2,0.0,0%,0,1,1-2,1
CUST01552,2024-02-20,Tier 2,18-24,Marketplace,Silver,Skin Care,,No,2025-09-30,1,test,5,2594.91,518.982,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01553,2024-02-15,Tier 1,25-34,Instagram,Silver,Skin Care,Normal,Yes,2025-09-30,1,train,1,381.8,381.8,0.0,1,0.0,0%,0,1,1-2,1
CUST01554,2024-11-17,Tier 3,25-34,Marketplace,,Baby Care,Sensitive,Yes,2025-09-30,0,train,5,4601.29,920.258,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01555,2025-08-31,Tier 2,25-34,Organic,,Wellness,Sensitive,Yes,2025-09-30,0,train,4,2401.76,600.44,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01556,2024-10-07,Tier 2,35-44,Referral,,Hair Care,Oily,Yes,2025-09-30,0,train,5,3783.21,756.642,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01557,2024-11-14,Tier 3,25-34,Referral,,Baby Care,Oily,Yes,2025-09-30,0,train,4,1918.1799999999998,479.54499999999996,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01558,2024-08-14,Tier 2,18-24,Marketplace,,Skin Care,Sensitive,Yes,2025-09-30,1,validation,3,2406.87,802.29,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01559,2024-07-07,Tier 1,35-44,Google Search,,Baby Care,Normal,Yes,2025-09-30,1,train,8,5817.8,727.225,3.0,6-10,0.125,11-25%,3-4,1,1-2,1
CUST01560,2025-03-11,Tier 1,18-24,Instagram,,Wellness,Combination,Yes,2025-09-30,0,train,5,3607.51,721.5020000000001,1.0,3-5,0.2,11-25%,1,1,1-2,1
CUST01561,2025-02-14,Tier 1,18-24,Instagram,,Skin Care,Sensitive,Yes,2025-09-30,1,validation,1,567.89,567.89,0.0,1,0.0,0%,0,1,1-2,1
CUST01562,2025-05-30,Tier 1,35-44,Organic,Silver,Wellness,Oily,No,2025-09-30,0,train,4,2620.94,655.235,1.0,3-5,0.25,11-25%,1,1,1-2,1
CUST01563,2025-06-12,Tier 2,45+,Referral,,Skin Care,Oily,Yes,2025-09-30,1,train,2,1279.74,639.87,1.0,2,0.5,26-50%,1,1,1-2,1
CUST01564,2024-01-14,Tier 1,45+,Instagram,Silver,Makeup,Dry,Yes,2025-09-30,1,train,2,1155.5900000000001,577.7950000000001,0.0,2,0.0,0%,0,1,1-2,1
CUST01565,2024-06-17,Tier 2,18-24,Instagram,Silver,Hair Care,Dry,Yes,2025-09-30,0,train,4,3451.03,862.7575,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01566,2025-06-29,Tier 2,18-24,Influencer,Silver,Hair Care,Sensitive,No,2025-09-30,0,train,2,2075.66,1037.83,0.0,2,0.0,0%,0,1,1-2,1
CUST01567,2024-08-26,Tier 3,25-34,Google Search,Silver,Wellness,Oily,Yes,2025-09-30,1,train,2,1423.0500000000002,711.5250000000001,0.0,2,0.0,0%,0,1,1-2,1
CUST01568,2024-10-19,Tier 1,25-34,Instagram,,Fragrance,Oily,Yes,2025-09-30,1,test,2,1002.8800000000001,501.44000000000005,1.0,2,0.0,0%,1,1,1-2,1
CUST01569,2024-10-19,Tier 2,35-44,Marketplace,Platinum,Makeup,Normal,No,2025-09-30,0,train,6,4032.73,672.1216666666667,0.0,6-10,0.0,0%,0,1,1-2,1
CUST01570,2025-02-11,Tier 1,35-44,Google Search,Silver,Makeup,Combination,Yes,2025-09-30,1,train,2,551.3299999999999,275.66499999999996,0.0,2,0.0,0%,0,1,1-2,1
CUST01571,2024-06-22,Tier 3,35-44,Google Search,,Baby Care,Oily,Yes,2025-09-30,1,test,5,4663.12,932.624,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01572,2024-12-02,Tier 1,35-44,Google Search,Platinum,Wellness,Sensitive,Yes,2025-09-30,1,train,1,1048.29,1048.29,1.0,1,0.0,0%,1,1,1-2,1
CUST01573,2024-08-22,Tier 1,25-34,Google Search,,Wellness,,No,2025-09-30,0,train,8,6524.17,815.52125,2.0,6-10,0.0,0%,2,1,1-2,1
CUST01574,2025-02-09,Tier 2,25-34,Referral,,Hair Care,Dry,Yes,2025-09-30,1,test,3,2673.15,891.0500000000001,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01575,2024-09-25,Tier 3,25-34,Instagram,,Hair Care,Oily,Yes,2025-09-30,1,train,3,4439.9800000000005,1479.9933333333336,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01576,2024-04-19,Tier 2,18-24,Marketplace,Silver,Makeup,Dry,Yes,2025-09-30,1,train,2,2235.15,1117.575,1.0,2,0.5,26-50%,1,1,1-2,1
CUST01577,2025-06-08,Tier 3,35-44,Marketplace,Silver,Baby Care,Combination,No,2025-09-30,1,validation,1,343.71,343.71,1.0,1,1.0,>50%,1,1,1-2,1
CUST01578,2025-09-05,Tier 3,18-24,Google Search,,Skin Care,Combination,Yes,2025-09-30,0,train,2,2673.95,1336.975,0.0,2,0.0,0%,0,1,1-2,1
CUST01579,2024-08-26,Tier 1,18-24,Marketplace,Silver,Makeup,Combination,Yes,2025-09-30,1,train,8,6050.82,756.3525,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01580,2025-07-24,Tier 2,25-34,Instagram,,Baby Care,Oily,Yes,2025-09-30,0,train,3,1994.2,664.7333333333333,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01581,2024-01-31,Tier 3,25-34,Influencer,,Wellness,Normal,No,2025-09-30,0,test,14,10443.380000000001,745.9557142857144,5.0,11+,0.14285714285714285,11-25%,5+,1,1-2,1
CUST01582,2024-08-05,Tier 1,18-24,Organic,,Skin Care,Oily,Yes,2025-09-30,0,train,8,4731.45,591.43125,2.0,6-10,0.25,11-25%,2,1,1-2,1
CUST01583,2024-04-27,Tier 1,18-24,Organic,Silver,Fragrance,,Yes,2025-09-30,1,train,3,1979.92,659.9733333333334,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01584,2024-10-29,Tier 1,18-24,Instagram,,Makeup,Normal,Yes,2025-09-30,0,test,6,10939.56,1823.26,0.0,6-10,0.0,0%,0,1,1-2,1
CUST01585,2025-08-26,Tier 1,25-34,Referral,,Makeup,Normal,Yes,2025-09-30,1,train,1,327.29,327.29,0.0,1,0.0,0%,0,1,1-2,1
CUST01586,2025-08-25,Tier 2,25-34,Instagram,,Makeup,Oily,Yes,2025-09-30,0,train,2,2246.2200000000003,1123.1100000000001,1.0,2,0.0,0%,1,1,1-2,1
CUST01587,2024-10-12,Tier 3,45+,Marketplace,,Skin Care,Oily,No,2025-09-30,1,train,5,3345.9300000000003,669.186,2.0,3-5,0.2,11-25%,2,1,1-2,1
CUST01588,2025-02-03,Tier 1,25-34,Instagram,Silver,Wellness,Sensitive,No,2025-09-30,1,test,4,3378.07,844.5175,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01589,2024-08-18,Tier 1,45+,Referral,,Hair Care,Normal,Yes,2025-09-30,1,train,2,883.23,441.615,0.0,2,0.0,0%,0,1,1-2,1
CUST01590,2025-01-11,Tier 2,35-44,Referral,,Skin Care,Dry,Yes,2025-09-30,1,train,2,1250.94,625.47,0.0,2,0.0,0%,0,1,1-2,1
CUST01591,2025-02-01,Tier 3,25-34,Referral,,Baby Care,Normal,No,2025-09-30,1,train,3,2829.57,943.19,2.0,3-5,0.3333333333333333,26-50%,2,1,1-2,1
CUST01592,2025-05-11,Tier 1,35-44,Instagram,Silver,Hair Care,Sensitive,Yes,2025-09-30,0,validation,2,909.89,454.945,0.0,2,0.5,26-50%,0,1,1-2,1
CUST01593,2025-08-31,Tier 1,25-34,Instagram,,Makeup,Sensitive,Yes,2025-09-30,1,train,1,675.24,675.24,0.0,1,0.0,0%,0,1,1-2,1
CUST01594,2024-07-10,Tier 1,25-34,Instagram,Gold,Makeup,Normal,Yes,2025-09-30,0,train,6,3131.56,521.9266666666666,1.0,6-10,0.16666666666666666,11-25%,1,1,1-2,1
CUST01595,2024-12-09,Tier 3,25-34,Instagram,,Skin Care,Oily,Yes,2025-09-30,0,validation,4,1975.6599999999999,493.91499999999996,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01596,2024-03-17,Tier 2,18-24,Organic,,Skin Care,Normal,Yes,2025-09-30,0,train,7,5339.889999999999,762.8414285714285,1.0,6-10,0.14285714285714285,11-25%,1,1,1-2,1
CUST01597,2024-06-15,Tier 3,18-24,Google Search,Silver,Hair Care,,No,2025-09-30,0,train,7,3606.2200000000003,515.1742857142857,2.0,6-10,0.14285714285714285,11-25%,2,1,1-2,1
CUST01598,2024-09-29,Tier 1,45+,Referral,Silver,Hair Care,Oily,Yes,2025-09-30,0,train,4,1821.96,455.49,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01599,2024-05-24,Tier 3,18-24,Referral,,Baby Care,,Yes,2025-09-30,1,train,3,1748.0800000000002,582.6933333333334,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01600,2024-12-16,Tier 3,25-34,Referral,,Skin Care,Combination,No,2025-09-30,1,train,1,657.78,657.78,0.0,1,0.0,0%,0,1,1-2,1
CUST01601,2024-10-13,Tier 1,18-24,Referral,Gold,Fragrance,Dry,Yes,2025-09-30,0,train,7,6554.65,936.3785714285714,2.0,6-10,0.0,0%,2,1,1-2,1
CUST01602,2025-03-05,Tier 3,18-24,Referral,Gold,Makeup,Oily,Yes,2025-09-30,0,train,5,3517.8100000000004,703.5620000000001,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01603,2024-03-01,Tier 2,18-24,Influencer,Silver,Fragrance,Oily,No,2025-09-30,1,test,4,2882.1099999999997,720.5274999999999,1.0,3-5,0.25,11-25%,1,1,1-2,1
CUST01604,2024-02-14,Tier 1,35-44,Organic,Silver,Skin Care,Normal,Yes,2025-09-30,0,train,7,2918.56,416.9371428571429,2.0,6-10,0.0,0%,2,1,1-2,1
CUST01605,2025-08-30,Tier 1,25-34,Influencer,,Makeup,,Yes,2025-09-30,0,train,2,1483.0,741.5,0.0,2,0.0,0%,0,1,1-2,1
CUST01606,2024-12-01,Tier 1,35-44,Marketplace,Silver,Baby Care,Combination,Yes,2025-09-30,1,train,1,282.09,282.09,1.0,1,0.0,0%,1,1,1-2,1
CUST01607,2024-05-14,Tier 1,25-34,Referral,,Fragrance,Oily,No,2025-09-30,1,train,1,1515.3,1515.3,0.0,1,0.0,0%,0,1,1-2,1
CUST01608,2025-04-30,Tier 1,18-24,Referral,,Makeup,Oily,Yes,2025-09-30,0,train,4,2151.46,537.865,0.0,3-5,0.0,0%,0,1,1-2,1
